trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
9,True,"{'a': 0, 'e': 0}",25,3,36.93714182053682,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,0,-44.65551341174693,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
11,True,"{'a': 0, 'e': 0}",25,5,2.807059584166365,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,9,20.84872437273293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,0,-17.35439962429166,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
14,True,"{'a': 0, 'e': 0}",30,8,35.34799650872641,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,6,20.49826719764698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,0,29.502611715665736,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",25,0,30.645903668819148,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",20,0,-12.680787781355118,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",20,12,11.835651358745526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,0,-13.568782730034018,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
